Score,Genres,Name,Description,Image_url
7.41,"['ドラマ', 'ロマンス', '学園', 'ボーイズラブ', '日常']",ひとりじめマイヒーロー,"asahiro Setagawa is a hopeless teenager who is often used by the neighborhood bullies as an errand boy. Defenseless, Masahiro knows that nobody will ever save him. However, his life drastically changes when he meets Kousuke Ooshiba, a man known as the ""Bear Killer,"" who takes down neighborhood gangs. A year later, Masahiro and his former friend, Kensuke Ooshiba, attend high school, only to find that Kousuke is their math teacher. While the three grow closer, Masahiro starts to view Kousuke as his ""hero,"" and Kousuke develops an urging desire to protect Masahiro. However, their normal lives take a turn when Kensuke's childhood friend, Asaya Hasekura, returns, seeing Kensuke as more than just a friend, much to his surprise. Will the three boys be able to live a regular high school life? Or will forbidden love keep them apart forever?",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG8mSVdw4FE81Uc_ym4frqws9yfekTp_mimpm09ly6ZrKtOYl9BmwoUA8PWSXadMNRItvu9-UU-QcKtQWmSSAHfabQ0Jo4eLZ_33rxEy6acFgvTXAeA8SIWOPdgAkIOZ0V4wQUr2uPRjssvIKp0lzNh5caPRnczZZkhb6Ym94bf9_VgYWEfpGpML-rV4VGTkkjS-v_qv4_yJesJY1YGK-6K3gN4tnywIeju6a39S3dY0i-23JrJLzg2qv6VbjW-wf1E1OZlutz49QbhKNcB3zt31NiKuBl0oB9FPteU8HSkuO/21638_1_9_8b.png
7.22,"['アクション', 'アドベンチャー', 'コメディ', '悪魔', '超能力', 'ドラマ', '女性']",最遊記RELOAD BLAST,"last, the Sanzou Party has arrived in India. In this foreign land, where the anomaly's influence runs rampant, their battles only heighten in their violence. And also awaiting them is their tragic fate from 500 years ago— What will they find at the end of their long and treacherous journey?",https://msp.c.yimg.jp/images/v2/tpvPBYOX1wpNVI1UoNSgElKwVmDSa9uKfEuRwDrDoLN3r0c_johLq7sNC-jEMwi2LAHD5JCjpiUOTODuec_HAUqziG--IQu9-QD00MHIee-5yBl7y-V295AXd9OmbSTfCHT4POPSzuaXzIUQYTX30mvSe5i21m3inGmNvF3VAxPPsC6jEnGezuHTQ2A3M5xhiVvEP5DJTnsDgoAPnoQo8fK0xRr1F7t4oJuA1KHcSsI=/og.png
5.9,"['アドベンチャー', 'ハーレム', 'ファンタジー']",夢王国と眠れる100人の王子様,"The heroine is a normal girl, until one day she is invited to another world and becomes the princess of the dream world, where people use dreams as the energy to live. One day, the dream world is being attacked by something called ""yumekui"" (""dream eater""), and many princes are being attacked by it. The heroine must wake them up to save the dream world, as the princes are unable to wake up due to having their dreams stolen. (Source: MAL News)",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG75YNwJYI0gM2V3e1dtPqqplE15tOvvPWqJb58YwP0p8-FxvQHjcrVlXYINPKC8Zt6PCyhegI00RTxCVaIG3YQ7-JsblGWJpaoPN5QlLwcxrd2U4cUFUkl97nzUO160yuj_QUXRm-jGOLxdB2E2XpqoQUGv4ba9jGKWfXeXMhlDb9_fvsAnROr-QT_uMKqiBVCte6v8nhWmvvmu6o1pFhU-CWKvJSFFm4rctQyb_dntV/mv.jpg
7.35,"['コメディ', 'ファンタジー', 'ミステリー']",異世界食堂,"stern Restaurant Nekoya is a popular eatery located on a street corner in a Tokyo shopping district. Serving both traditional Japanese fare as well as Western dishes, this eating establishment is popular among Tokyo's residents. But this seemingly ordinary restaurant is also popular with another type of clientele... While the restaurant is thought to be closed on Saturdays, the truth is that on this special day each week, its doors are instead opened to the inhabitants of other worlds. From dragons and elves to fairies and mages, this restaurant has no shortage of strange customers. Nevertheless, the enigmatic chef known only as ""Master"" will be waiting to serve up their favorite dishes with a kind smile and keep them coming back for many more Saturdays to come.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG8mSVdw4FE81Uc_ym4frqws9yfekTp_mimpm09ly6ZrKtOYl9BmwoUA8PWSXadMNRGPgjA81fUcChie8VzM0YEqbQ0Jo4eLZ_33rxEy6acFgPh-SjHQrOdQE9kLtVauLOYwQUr2uPRjssvIKp0lzNh5caPRnczZZkhb6Ym94bf9_VgYWEfpGpML-rV4VGTkkjS-v_qv4_yJesJY1YGK-6K2IJZTPXLZC55pxh9X7KubV_wlcWPwsOwUG1hKM9H1LvEfMEQKc7jcdVN8stPLH3YYpEbHejQUBxWHVnS0Toh5h/21644_1_9_8b.png
7.13,"['アクション', 'ファンタジー', 'ロボット', '学園']",ナイツ&マジック,"Having died in a car accident, Tsubasa Kurata—an otaku from modern Japan—is reborn in the Fremmevilla Kingdom, a medieval world where powerful mechs called Silhouette Knights are used to fight horrific demonic beasts. Born into a noble family under the name of Ernesti Echevarria and bestowed with prodigious magical abilities, he enrolls into Royal Laihaila Academy. This school of magic trains young men and women on how to pilot the Silhouette Knights, prepping them to protect the kingdom from threats, both demonic and human. Ernesti teams up with the twins named Adeltrud and Archid Olter with the goal to create his own Silhouette Knight one day, a feat unheard of for several centuries.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG6d9WZmi8mzt9puZ1Diq79NVmd6Yuq5PAxpWD5Zy6NKlNgFL5WWKB0mWgyNhdmomSMT7mgunZhQzl5_tQC_RzBWjwsoXoCNNEU8QlWiBt2EO_ibG5RliaWqDzeUJS8HMa3dlOHFBVJJfe581DtetMro_0FF0Zvoxji8XQdhNl6aq1_Y4pPtVmqXVrMcZ_VTlRsKmfYca7G5SepWd4nhkgMrdkVPb1Teg1IgigLV8kzHEF7KXWmRikdn_EKSXlfrJhQ==/l_knights.jpg
6.66,"['音楽', '学園', '日常']",天使の3P！〈スリーピース〉,"Since entering high school, Kyou Nukui has not attended a single class. Instead, he spends his days locked in his bedroom composing music and posting it on the internet accompanied by his only friend's drawings, an artist with the pseudonym ""Kiriyume."" One day, Kyou hesitantly uploads his newest composition, and first departure from his typical style, TR03. Additionally, he does not upload under his usual handle ""HibikiP,"" but simply under the name ""me,"" and without a drawing from his mysterious friend. Shortly after, Kyou receives a very polite email, not only praising his music but also somehow discerning that he is, in fact, the composer behind TR03. The e-mail also asks for a meetup in a nearby park, to which he cautiously decides to go. To his surprise, however, he finds three elementary school girls at the meeting place! Suddenly, Jun Gotou, Nozomi Momijidani, and Sora Kaneshiro ask for his help to hold a concert in their home, an old church now used as an orphanage. And though Kyou is reluctant at first, after seeing their musical abilities, he eventually decides to accept their proposal. Based on the light novel of the same name by the award-winning Sagu Aoyama, Tenshi no 3P! follows Kyou as these three angels change his life.",https://msp.c.yimg.jp/images/v2/tpvPBYOX1wpNVI1UoNSgEiDjqYUybwlXr4WjD6yBmVUPX7t3tkDoE9YZrvRB9wvcbFqrxRqgAXiDB3K9Aa0pmEhDVjK90GjnkS0rtZ_hTxjPJQVfe0n_YVs5FK58NEAWoXAtSgGV-lyT6U6aV2P_xgz9APU_6jtg-AVSN-fy47HZ-frYo4b0WNfJ7weHT4nGa40ExdOfU2Q9tMkE-lc9vacjv80aQ9ICagnxnmyUVmilNlHwYdvyGQhEk55DhTfWn5f5ClX3jIyeJzziyW99ew==/mainvisual.jpg
6.92,"['ゲーム', 'コメディ', 'ロマンス', '学園']",ゲーマーズ！,"Keita Amano is a typical high school gamer living out an average student's life. One day, however, he has an unexpected meeting with the cutest girl in school that makes him want to disappear without a trace! This girl, Karen Tendou, is an exemplary student who is proclaimed to be the school's idol. She discovers that Amano is a gamer, and this newfound knowledge incites a passionate desire within her to recruit him into the game club. Upon visiting the club, Amano is forcefully made aware of a side to gaming wildly different than the one he loves so dearly. Tendou's interest in Amano begins shaking up what was once an uneventful life, filling it with spontaneity, awkwardness, and a little bit of mayhem. As a result, every day becomes a comical battle for Amano's sanity as he tries to adapt to these wild, unexpected changes.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG8mSVdw4FE81Uc_ym4frqws9yfekTp_mimpm09ly6ZrKtOYl9BmwoUA8PWSXadMNRMQe9dpAyznlp0KQKCsIdj-2wuX8QCzrAjbOhxNz-sv1GXeB55Zly5_NE2x89Lgmn8Eyg9gb4dQ1FkXXHwIPMazL4iPwKtiRCmnmkHb-WF5ogf9Bhl5x1NXYHJRHgdZJznyxm_lgLLeR89c4ZpVBhN2g4kmxBekfrm488cJFk4W6R5VKN3mbIRcA1N0MGqsxCa3SENX1VIyOslfKSJ8tWUi02H1fqXgYig3chlOPnbeo/21656_1_d2.jpg
6.26,"['歴史', 'ロマンス']",イケメン戦国◆時をかけるが恋ははじまらない,"ame is Sasuke. I was a graduate student, but one day I got time-slipped into a warring period. On top of that, it's a different warring period that I learned about in history textbooks... (Source: MAL News)",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG2mxXfD5S9-BecFVklYtCgEXtXOaIUodeYXhPg9QPf-5mUV0IJ9WjKQYMr8n6r2YDBTZeDv93vJKYM8NTiWDdTHhuOBbWBKLN15apYZpaG5xtFtDWmfXNmTUYuTuOY1YRvF6SRVIsJ_NbxYiLv_-eMn-jO3iN4wLtyHYDxKaqgBiTiurRrSMZew9xAniFKagn3s3dayHIEhnZSuj5ftsZttWeAkv7UpAlQyHSGqPtAfMBT3BrOjBh6J5DxiWYi8C8GX3xedK0aJjHOZcfgemkNUfMlnQSODj0_Sq6rm8slpD/spmain20170531.png
6.39,"['ミステリー', '超能力', 'ドラマ']",バチカン奇跡調査官,"Vatican City—Holy Land of the Catholics. Amidst the land, there is an organization that conducts rigorous investigations on ""claims of miracles"" from all over the world to ascertain their credibility. The organization is referred to as ""Seito no Za"" (Assembly of Saints) and the priests that belong there are called miracle investigators. Robert Nicholas, an ancient archive and cryptanalysis expert is partnered and good friends with Hiraga Josef Kou, a genius scientist. Together, the brilliant duo investigates the ""miracles"" and uncovers the incidents and conspiracies hidden behind them. (Source: MAL News)",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqGxuQACxqi0fkbGNWy3I1FNXWeGawsBxHzloSaNKVOEr6teJG0ihAACwjpsAo38Jw9DMwqx4j6JcYDIcqw_MaPg6u29AZ03Swm8z4wLRNpxe4DZhyb9nH9M4Fkte9iWk5hX6t2ZL4kOR3t36OnM_zc11ODUuxjtFu8L0SGACIkwEJZ_Nd4oiEO9bgzThxdBeq6AHAWBlAdD5_kN7Dqmn87-Fepyq9bR3NOGPLa01nlFGZFNBBvNDSnhxpaTJpIQuj3g==/maxresdefault.jpg
5.37,"['ドラマ', 'ロマンス', 'ガールズラブ']",捏造トラップ―NTR―,"High school students Yuma Okazaki and Hotaru Mizushina are childhood friends. With their respective boyfriends, Takeda and Fujiwara, their lives couldn't be more perfect. From playing in school to going on group dates, it seems nothing can break their bond. However, during one such group date, Hotaru makes an unexpected move. While Takeda and Fujiwara are distracted, she begins stroking Yuma's thighs. Taken aback by this peculiar action, Yuma awkwardly retreats to the toilets, followed shortly by her aggressor. Now in private, Hotaru forces the innocent Yuma into a locked cubicle and whispers into her ear: ""You'll be more nervous with a boy; I'll help you practice.""",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG8mSVdw4FE81Uc_ym4frqws9yfekTp_mimpm09ly6ZrKtOYl9BmwoUA8PWSXadMNRMiZNt6x6rWDYAUmoDZHtdO2wuX8QCzrAjbOhxNz-sv10XGiRPY2tHMbg6TKz_Hi08Eyg9gb4dQ1FkXXHwIPMazL4iPwKtiRCmnmkHb-WF5ogf9Bhl5x1NXYHJRHgdZJznyxm_lgLLeR89c4ZpVBhN0_cBrnBj5g1otZmIBoqyALTmlGRuN2cj-cHf3RAp8pbnqL31Kl93rVt88bHnDY0PNDkIAEcdodE2Sf4-ueoc6j/21642_1_d2.jpg
6.31,"['コメディ', 'エッチ', 'ロマンス', '学園', '少年']",はじめてのギャル,"Following a prank pulled by his perverse friends, Junichi Hashiba asks a gal out in an attempt to change the fact that he's a hopeless virgin. Yukana Yame, the girl in question, is disgusted by Junichi's groveling. However, through a series of teasing remarks, she soon finds herself bonding with him and ultimately accepting Junichi's confession, much to his surprise. Hajimete no Gal follows Junichi as he overcomes his lack of self-confidence and suppresses his sexual urges, all while thrust into a whole new school life full of lively girls and unpredictable mayhem.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG2E-Sg2-7FDTZANwvnBP0L8fCu8JH5BxSVL3lAhv-slseM-g0YYHc5Q6LhG4YgxMaPzpzhtgxeeORVQD7Rn9eCYggfheT3VZvQQXUlSp7XonFW8qCg9JccEDAkW7qgTayoAgOERmond4rce8jpRphSmrlg_CZut-1eRwx49pFTf53L4XOi7CYI-IJQ1zrfNl_hfszCs2M3W1nsH5vjvmrLOuhPIHASfzPPhQR7o24BkZ0N7O57433qy0CayfbDv84g==/71IWMeSVeCL._AC_SX385_.jpg
5.14,"['アクション', '超能力']",ザ・リフレクション,"fter the Reflection, some of the people in all parts of the world are discovered with super powers. Some become heroes, and others villains. How did the Reflection happen? What was the cause of it? With many unsolved mysteries, the world is led into turmoil.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG9FQmCJ8CDtFA4IE4eAsnKMzq19-vchNe6GyK_t-YJ6SZIVcflCezW6idSxZmV43C7k-jyfPG4pEI7szUpCIW6siayJ3O37zQeFjMJCGLm0N5hfZwQWJRTCKXiSxJsu44WhOPlvbjxAe-g_GQ_t4p8zsa2BubRRuZFTAByVzVZA4FFI0H60s9xKE4wh50HOVS8tPNbmWvJQ7sHXMt70TEobbpBE4Y-UqKLxV3xJfKgx_PZ67_-x46GWdYYGINlCBp5DDkz73Q4EQzsdG02xjWxUG8tNobhteuL0GFlgT29tT/001_size6.jpg
6.48,"['日常', 'コメディ', 'ファンタジー', '学園', '青年']",セントールの悩み,"Himeno is a sweet, shy little centaur girl. In her world, everyone seems to be a supernatural creature, and all her classmates have some kind of horns, wings, tails, halos, or other visible supernatural body part. Despite their supernatural elements, Himeno and her best friends, Nozomi and Kyouko, have a fun and mostly normal daily school life! (Source: MangaHelpers)",https://msp.c.yimg.jp/images/v2/tpvPBYOX1wpNVI1UoNSgEsai_mgRHOVAjcjWTUTBWPq4SsySk4dYRjCIGmut2im0SnMjCONThwiuqc4cttepqV5AIkF5ufravNJxcETSXVQyZnNEdiOtYSGUogUc1FfvMro5GnM9_s4WkPjSf8zf7MtHIBNcBJSWnjXMENmNoORp6V_yiPbZoMgWD8zAdSu8RqwNT-0ONBC56t4C5XCcrUhiNnvh00UvQaRiMVVrvyojwBaUc78t3n_7yDskSn_njPT6R0qFMrW8bMELt_zBQA==/visual_02_sp.jpg
6.08,"['コメディ', 'スポーツ']",DIVE!!,"The series revolves around the Mizuki Diving Club (MDC), which is on the verge of closing down after having financial troubles. The club's new coach persuades the club's parent company to stay open on one condition: that the club sends one of its members to next year's Olympics as part of Japan's Olympic team. (Source: ANN)",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG9iZ0b0PHdsTzUxHzvYr2dqN6tg2P0GcIjXBbcF0Ge0V4V5VdW-xcuvZ4zDnS0PKNZE0cU9_J9XgtGFKbEqsK-PfeN9rDkgKi_8Mq3JB-84CIIH4Xk91Wb0EF1JUqe16JxVvKgoPSXHBAwJFu6oE2sqAIDhEZqJ3eK3HvI6UaYUpq5YPwmbrftXkcMePaRU3-dvy1xDpyE9POT2OMozNPWt28LmuZ0S-rCHfy8nUFTyniDvwhcHpnX2A0xfq3UDdfRM2JaBpn5yuxTbPuY9WglU=/114195.jpg
7.55,"['軍事', 'アドベンチャー', '歴史', 'ドラマ', 'ファンタジー', '少年']",将国のアルタイル,"Tughril Mahmut is a young pasha serving on the Divan of the Türkiye Stratocracy. The clouds of war are gathering over his country due to the threat of an aggressive Empire. With the Divan split between warmongers and the pacifists, Mahmut begins his quest to keep the peace at any cost. As he finds himself deeper and deeper in the politics of the ancient world, new enemies and allies surface. Who will prevail? What will Mahmut do if war proves to be inevitable?",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG2UiSatVCCtcIPJBr3Fd1KNzEan4Ip2r58Y9Nu6yedvtxKMURukkaz0FYmscFFxnhOmlMGFUTMb_1hUwYRbB89dfpWQtc-y889KOxbj01Oxy3hMJerfbEJ8Ze7J2BssBthJSZit7EMMtniJlcbVCbBPzEypbamSZ1kcAMDM6B6HA8XymbBpH4ZPpvBZYBi5ZOUm7G6MOIE9IiDobKM_G3WH28NwAsxbDTmIcXqq6TzMVZERhJCdo-RY647dCQ5G3gSvqMxuusktQebzTQsr-VWI9V2ZDU5Can81MVJdUDAkxlAxbg4d3y5YFPOjo8ba0690hTEYhfzaFRcq4Cu0Mu0P5VKo8O5lVtjTR0PNlqGnVo8LKF6AjTRFPEJVogbdhDv4mxuUZYmlqg83lCUvBzGt3ZThxQVSSX3ufNQ7XrTK6P9BRdGb6MY4vF0HYTZemqiuCzeB0_vnQgAxJYkt3FEtGteaMfUKwmwIKHywBwq8aEJxsLroUQSKvx7pvHoe-fe4JOAmF_2zk4wEQskRepm4=/uUzvQ3lML_bkIqyakc1vFs5m5vWpmdnzwFmHSWX0ZqpavD46mtwj6zjjULrALg-9ckbs4n9Q_vkpC63ptYQDNVfdTIOOn8GPzWuS6KBgVoYNI6B6IdDXB0xAfvEM0bLiS1KS2OEaccuhMLYbDI2IaNU988H2-iq4owWMbNcEH-zzpHX8yM5iJjwsBzihyYQRMv_-ijg2qkq7wJ02Y2SNJmbDX9T6Y7jQ_MRFLQrgGmE
6.33,"['超能力', '少年']",時間の支配者,"​Like many in her class, Koyuki Honda looks forward to her graduation ceremony. However, while her peers have family to attend, Koyuki has no one, as her only family—her brother—died years ago. While visiting his grave, she meets two brothers named Kiri and Victor Putin chasing a strange creature. They try to assure her that they are just actors shooting a movie; Victor, however, piques Koyuki's curiosity about the old legend of the clock tower at the cemetery: if you make a wish under the clock tower at midnight during a full moon, time will turn back, allowing someone to reclaim what they have lost. Deciding to make her wish, Koyuki learns the horrifying truth: the legend is a ruse for time demons called ""Horologues"" to steal humans' time. As they are drawn to regrets, Victor uses Koyuki as bait to lure a demon there. Kiri and Victor explain that they are Chronos Rulers, warriors who fight against the Horologues using the ""Oath of Time""—an item allowing them to speed up or slow down time. With the demon destroyed and the crisis averted, Koyuki is able to go on her way free from regrets. However, she is not the only human with sorrows. The two boys must continue to hunt down Horologues in order to keep humanity safe.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG48a1HGKn6I9Oc3IR0D7FBFHInJf8ygKPWGCs0KvLbd9o1n-idVX7hz9X0P4Q_AeT1ljQjSfOZ9A97jCbx4cy4Qmr6YAEuGtKRhRzMrtv5JFEaV9Jhk3EGjz7hKSShTxyhQdc9iq5ggT70riG0yu0vLBMoPYG-HUNRZF1x8CDzGsy-Ij8CrYkQpp5pB2_lheaIH_QYZecdTV2ByUR4HWSc58sZv5YCy3kfPXOGaVQYTdEOqaNAc0QoxY-UvkLuC4WscWBs302oEp9fbfApeog1lY4FQidXjTdVNNLaLbfdwVBlR93GUOty7Up3wr56FXrA==/320.jpg
6.7,"['ゲーム', '学園', '青年']",ナナマル サンバツ,"s soon as he entered high school, the first year student Koshiyama Shiki was invited to the mysterious Quiz Study Group led by his senpai. What will Shiki run into when being dragged along by his class mate Mari into the dazzling world of competitive quizzes?! (Source: Comic Walker)",https://msp.c.yimg.jp/images/v2/tpvPBYOX1wpNVI1UoNSgEl7XfCrkMqrVku_22ZTRweeEFkZ2NbVmRIrkKKCLDOH9XkAiQXm5-tq80nFwRNJdVDJmc0R2I61hIZSiBRzUV-8yujkacz3-zhaQ-NJ_zN_sy0cgE1wElJaeNcwQ2Y2g5BYhyjYOh6KB8_wSX7TzFvirM7smxngKh8n-dWgH8U6KKBRHOgHHPgMLwNZYcmd0Sf_ycZ7lwiQwN6UQxdaU-L-M9PpHSoUytbxswQu3_MFA/keyvisual4.jpg
8.74,"['SF', 'アドベンチャー', 'ミステリー', 'ドラマ', 'ファンタジー']",メイドインアビス,"The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What lies at the bottom? Countless brave individuals, known as Divers, have sought to solve these mysteries of the Abyss, fearlessly descending into its darkest realms. The best and bravest of the Divers, the White Whistles, are hailed as legends by those who remain on the surface. Riko, daughter of the missing White Whistle Lyza the Annihilator, aspires to become like her mother and explore the furthest reaches of the Abyss. However, just a novice Red Whistle herself, she is only permitted to roam its most upper layer. Even so, Riko has a chance encounter with a mysterious robot with the appearance of an ordinary young boy. She comes to name him Reg, and he has no recollection of the events preceding his discovery. Certain that the technology to create Reg must come from deep within the Abyss, the two decide to venture forth into the chasm to recover his memories and see the bottom of the great pit with their own eyes. However, they know not of the harsh reality that is the true existence of the Abyss.",https://msp.c.yimg.jp/images/v2/tpvPBYOX1wpNVI1UoNSgEktfZSyebHHAn_zGxvfEILVRD6gun_nzH2Iew5LgEX2b3nPb7neh8t7n011Qwx9a7EaVyPM2oMOzO7OqapMlEaA9x2d053i6yqs_-C4nX2J5mccrn3nn-eS7Wx-zgNy5oVwBKV_l2dBFBe7ZOHMRrd3OU-jIQw6MLNOeddbEUeECCONmzp2xlbqdG887lTo1DH8oE21BMQ9wGJteGQZ_gFNlO4gl4mmI-_lGe-VjIh4K/visual04m.jpg
8.21,"['コメディ', 'ドラマ', 'ロマンス', '学園', '少年', 'スポーツ']",ボールルームへようこそ,"Tatara Fujita is a shy middle schooler who has no particular plan for the future. He has gotten through life by avoiding any kind of confrontation and blending in with the crowd. But blending in isn't enough to get out of trouble, as some bullies harass him for money. Luckily, he is saved by a man named Kaname Sengoku. Kaname invites Tatara to his dance studio. Although he would normally never set foot in such a place, Tatara is captivated by Sengoku's commanding presence. Granted an opportunity to dance with fellow classmate Shizuku Hanaoka—who often practices at the studio—Tatara realizes there's something about the idea of being put in the limelight and dancing where people will see him that keeps him coming back. With an earnest, passionate drive to improve, Tatara begins his journey into the world of competitive dance.",https://msp.c.yimg.jp/images/v2/FUTi93tXq405grZVGgDqG8mSVdw4FE81Uc_ym4frqws9yfekTp_mimpm09ly6ZrKMhRtbBW9-PAGcssQno8qS5RHvgMAU-10fvHGbvNEmuWbQ0Jo4eLZ_33rxEy6acFgPC-sF8IusL0UDrNMh-2rbowQUr2uPRjssvIKp0lzNh5caPRnczZZkhb6Ym94bf9_VgYWEfpGpML-rV4VGTkkjS-v_qv4_yJesJY1YGK-6K1gtA9t-Ki5Pz7OtGif9ot2FglngMMMiMor0I0ifn4D-IXVnp4WqlMia9_gd3-UBfaFW_J2nmuklfq9XkBX47pA/22522_1_9_8b.png
